Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,Id
30458,0.3,Premium,E,VS2,61.7,60.0,731,4.31,4.28,2.65,30457
35696,0.3,Ideal,E,VS1,61.7,57.0,911,4.31,4.28,2.65,35695
49964,0.3,Premium,E,SI2,61.7,61.0,540,4.31,4.28,2.65,49963
27952,0.3,Very Good,G,SI1,62.1,58.0,432,4.26,4.28,2.65,27951
29185,0.3,Ideal,E,VS1,62.1,58.0,694,4.26,4.28,2.65,29184
30445,0.29,Very Good,F,VVS1,62.1,55.0,731,4.26,4.28,2.65,30444
41251,0.3,Very Good,F,SI1,62.1,60.0,500,4.26,4.28,2.65,41250
15699,0.29,Ideal,H,IF,62.2,55.0,607,4.25,4.28,2.65,15698
27810,0.3,Ideal,H,VVS1,62.3,57.0,650,4.25,4.28,2.65,27809
29179,0.3,Ideal,F,VVS2,62.1,57.0,694,4.25,4.28,2.65,29178
45305,0.3,Ideal,D,SI1,62.1,57.0,524,4.25,4.28,2.65,45304
53617,0.3,Very Good,D,SI1,62.1,58.0,552,4.25,4.28,2.65,53616
16693,0.3,Very Good,H,SI1,62.2,60.0,421,4.24,4.28,2.65,16692
27973,0.3,Premium,E,VS2,62.2,60.0,658,4.24,4.28,2.65,27972
53614,0.3,Very Good,D,SI1,62.2,61.0,552,4.24,4.28,2.65,53613
16032,0.3,Premium,I,VS1,61.7,58.0,608,4.32,4.27,2.65,16031
37930,0.3,Premium,H,SI2,61.9,60.0,485,4.29,4.27,2.65,37929
42943,0.3,Premium,I,SI1,61.9,61.0,506,4.29,4.27,2.65,42942
30787,0.3,Very Good,D,VS1,62.2,58.0,742,4.25,4.27,2.65,30786
47298,0.3,Very Good,I,SI1,62.2,57.0,394,4.25,4.27,2.65,47297
16045,0.3,Premium,H,VS2,61.8,60.0,608,4.31,4.26,2.65,16044
33850,0.3,Premium,F,VS1,61.9,59.0,844,4.3,4.26,2.65,33849
35702,0.3,Premium,E,VS1,61.9,60.0,911,4.3,4.26,2.65,35701
29807,0.3,Premium,D,SI1,62.0,60.0,709,4.29,4.26,2.65,29806
33906,0.3,Premium,E,VS2,62.0,58.0,844,4.29,4.26,2.65,33905
34861,0.3,Premium,G,VVS2,62.0,58.0,878,4.29,4.26,2.65,34860
25041,0.3,Premium,F,SI1,62.1,60.0,641,4.28,4.26,2.65,25040
28027,0.3,Very Good,E,VS2,62.4,57.0,658,4.24,4.26,2.65,28026
33942,0.29,Ideal,H,VS1,62.4,54.0,464,4.23,4.26,2.65,33941
53285,0.3,Premium,D,SI1,62.4,60.0,552,4.23,4.26,2.65,53284
28905,0.3,Very Good,H,VVS1,62.6,60.0,684,4.21,4.26,2.65,28904
30683,0.3,Very Good,G,VVS1,62.6,62.0,737,4.21,4.26,2.65,30682
16033,0.3,Premium,I,VS1,62.0,58.0,608,4.3,4.25,2.65,16032
33908,0.3,Ideal,E,VS2,62.0,55.0,844,4.3,4.25,2.65,33907
23013,0.3,Premium,H,VS1,62.1,59.0,630,4.28,4.25,2.65,23012
29811,0.3,Premium,D,SI1,62.1,58.0,709,4.28,4.25,2.65,29810
18046,0.3,Very Good,E,VS2,62.6,62.0,614,4.21,4.25,2.65,18045
46957,0.3,Premium,I,VS1,61.9,59.0,527,4.31,4.24,2.65,46956
31917,0.3,Premium,G,VS1,62.1,60.0,776,4.3,4.24,2.65,31916
31852,0.3,Premium,G,VS1,62.2,59.0,776,4.28,4.24,2.65,31851
33914,0.3,Premium,E,VS2,62.2,60.0,844,4.28,4.24,2.65,33913
49951,0.3,Premium,H,SI1,62.2,60.0,540,4.28,4.24,2.65,49950
33917,0.3,Ideal,E,VS2,62.4,57.0,844,4.26,4.24,2.65,33916
43978,0.29,Premium,F,SI1,62.4,58.0,518,4.26,4.24,2.65,43977
15697,0.29,Ideal,G,VVS1,62.8,54.0,607,4.21,4.24,2.65,15696
28575,0.3,Premium,H,VS1,62.2,60.0,675,4.29,4.23,2.65,28574
45633,0.28,Very Good,H,VVS1,62.9,54.0,525,4.2,4.23,2.65,45632
35687,0.3,Premium,D,VS2,62.6,61.0,911,4.25,4.22,2.65,35686
34837,0.3,Premium,H,VVS1,62.6,60.0,878,4.26,4.21,2.65,34836
36568,0.3,Premium,G,VVS1,62.6,62.0,945,4.26,4.21,2.65,36567
32207,0.3,Premium,E,VS2,62.6,62.0,788,4.25,4.21,2.65,32206
28399,0.28,Very Good,E,VVS2,63.2,56.0,669,4.17,4.21,2.65,28398
17057,0.28,Good,E,IF,64.6,58.0,612,4.09,4.12,2.65,17056
29164,0.27,Good,D,VVS2,64.3,55.0,693,4.14,4.09,2.65,29163
5707,0.33,Good,E,VS2,57.3,59.0,574,4.6,4.62,2.64,5706
33103,0.34,Good,E,VS2,57.0,61.0,816,6.65,4.61,2.64,33102
37434,0.33,Good,G,IF,57.9,60.0,984,4.55,4.57,2.64,37433
35074,0.33,Very Good,E,VS1,58.3,62.0,886,4.49,4.57,2.64,35073
9384,0.32,Very Good,D,SI1,58.9,60.0,589,4.47,4.49,2.64,9383
17710,0.32,Very Good,F,VS1,59.1,59.0,613,4.45,4.48,2.64,17709
51312,0.31,Ideal,G,VS2,59.1,57.0,544,4.45,4.48,2.64,51311
51302,0.31,Premium,E,SI1,59.3,59.0,544,4.42,4.48,2.64,51301
36185,0.31,Premium,E,VS1,58.9,59.0,930,4.5,4.47,2.64,36184
31183,0.32,Premium,D,SI1,58.9,60.0,756,4.49,4.47,2.64,31182
26034,0.32,Premium,G,VS1,59.2,59.0,645,4.45,4.47,2.64,26033
20386,0.31,Premium,G,VS1,59.5,59.0,625,4.4,4.47,2.64,20385
26369,0.32,Very Good,F,VS2,59.5,61.0,645,4.42,4.46,2.64,26368
34693,0.3,Ideal,F,IF,59.8,58.0,873,4.37,4.46,2.64,34692
16688,0.31,Ideal,E,SI2,59.5,61.0,421,4.42,4.45,2.64,16687
31180,0.32,Good,E,VS1,59.5,64.0,756,4.42,4.45,2.64,31179
32211,0.31,Premium,D,VS1,59.7,58.0,788,4.4,4.45,2.64,32210
26364,0.32,Premium,F,VS2,59.7,59.0,645,4.41,4.44,2.64,26363
31554,0.31,Ideal,F,IF,59.7,60.0,766,4.4,4.44,2.64,31553
30380,0.3,Very Good,F,VVS2,59.9,56.0,730,4.38,4.44,2.64,30379
51637,0.31,Premium,H,VS1,59.7,58.0,544,4.41,4.43,2.64,51636
29373,0.31,Premium,E,SI1,59.3,59.0,698,4.48,4.42,2.64,29372
28071,0.31,Ideal,G,VVS2,60.0,58.0,661,4.38,4.42,2.64,28070
33470,0.32,Premium,F,VS2,59.7,59.0,828,4.44,4.41,2.64,33469
29311,0.31,Premium,H,VS1,59.7,58.0,698,4.43,4.41,2.64,29310
31134,0.31,Ideal,E,VVS2,59.9,62.0,755,4.4,4.41,2.64,31133
28122,0.3,Ideal,E,VS1,60.0,56.0,663,4.39,4.41,2.64,28121
33120,0.31,Ideal,H,IF,60.0,57.0,816,4.39,4.41,2.64,33119
10048,0.31,Premium,I,SI1,60.1,59.0,418,4.38,4.41,2.64,10047
28317,0.3,Very Good,H,SI1,60.1,55.0,432,4.38,4.41,2.64,28316
35270,0.3,Ideal,E,VVS1,60.1,57.0,895,4.38,4.41,2.64,35269
35462,0.31,Ideal,F,IF,60.1,59.0,901,4.38,4.41,2.64,35461
35946,0.3,Ideal,F,SI1,60.2,56.0,475,4.36,4.41,2.64,35945
32665,0.31,Premium,G,VS1,59.5,59.0,802,4.47,4.4,2.64,32664
38049,0.31,Premium,D,VS1,59.7,58.0,1011,4.45,4.4,2.64,38048
29342,0.31,Premium,G,VS2,59.8,60.0,698,4.43,4.4,2.64,29341
35795,0.31,Ideal,D,VS1,60.1,57.0,913,4.39,4.4,2.64,35794
4400,0.31,Very Good,D,SI1,60.2,56.0,571,4.37,4.4,2.64,4399
30604,0.3,Ideal,D,SI2,60.2,56.0,447,4.37,4.4,2.64,30603
32224,0.31,Ideal,G,VVS1,60.2,58.0,789,4.37,4.4,2.64,32223
32255,0.3,Ideal,E,VVS2,60.2,57.0,789,4.37,4.4,2.64,32254
30256,0.31,Very Good,E,VVS1,60.4,61.0,725,4.34,4.4,2.64,30255
30273,0.31,Very Good,H,SI1,60.5,60.0,446,4.33,4.4,2.64,30272
29301,0.3,Ideal,I,VS2,60.3,57.0,438,4.36,4.39,2.64,29300
36403,0.31,Premium,E,VS1,60.0,59.0,942,4.42,4.38,2.64,36402
10714,0.31,Premium,D,SI2,60.1,60.0,593,4.41,4.38,2.64,10713
36767,0.3,Ideal,E,VVS1,60.1,57.0,956,4.41,4.38,2.64,36766
10404,0.31,Premium,D,SI2,60.1,58.0,593,4.4,4.38,2.64,10403
30995,0.3,Ideal,G,VVS1,60.4,58.0,747,4.36,4.38,2.64,30994
33937,0.3,Ideal,J,VVS1,60.4,57.0,464,4.36,4.38,2.64,33936
29846,0.3,Premium,D,VS2,60.5,58.0,710,4.35,4.38,2.64,29845
30807,0.3,Very Good,G,IF,60.5,58.0,743,4.35,4.38,2.64,30806
31820,0.3,Ideal,E,VS1,60.5,55.0,775,4.35,4.38,2.64,31819
20399,0.31,Premium,H,VVS2,60.6,60.0,625,4.34,4.38,2.64,20398
31608,0.3,Premium,J,VS2,60.6,59.0,368,4.34,4.38,2.64,31607
5057,0.3,Ideal,D,SI2,60.2,56.0,574,4.4,4.37,2.64,5056
30480,0.31,Premium,D,SI1,60.2,56.0,732,4.4,4.37,2.64,30479
38073,0.3,Ideal,E,VVS2,60.2,57.0,1013,4.4,4.37,2.64,38072
30587,0.31,Premium,E,VS1,60.5,59.0,734,4.36,4.37,2.64,30586
46630,0.3,Very Good,E,SI1,60.6,56.0,526,4.35,4.37,2.64,46629
32599,0.3,Ideal,F,VVS1,58.0,60.0,802,4.34,4.37,2.64,32598
15692,0.29,Ideal,G,VVS2,60.7,54.0,607,4.33,4.37,2.64,15691
29851,0.3,Premium,D,VS2,60.7,60.0,710,4.33,4.37,2.64,29850
32356,0.3,Premium,G,VVS1,60.7,59.0,789,4.33,4.37,2.64,32355
35611,0.3,Ideal,H,VS2,60.7,57.0,473,4.33,4.37,2.64,35610
50996,0.31,Very Good,G,VS2,60.7,61.0,544,4.33,4.37,2.64,50995
4403,0.31,Ideal,D,SI1,60.8,56.0,571,4.32,4.37,2.64,4402
40287,0.3,Ideal,E,I1,60.3,57.0,495,4.39,4.36,2.64,40286
36412,0.31,Premium,E,VS1,60.5,59.0,942,4.37,4.36,2.64,36411
28912,0.3,Very Good,G,VVS2,60.6,58.0,684,4.35,4.36,2.64,28911
33616,0.31,Premium,G,SI1,60.7,60.0,462,4.34,4.36,2.64,33615
29857,0.3,Ideal,E,VS1,60.8,57.0,710,4.33,4.36,2.64,29856
13384,0.3,Ideal,D,VS1,61.0,58.0,601,4.3,4.36,2.64,13383
46297,0.3,Premium,I,VVS2,61.0,60.0,526,4.3,4.36,2.64,46296
35970,0.3,Ideal,G,SI1,61.0,58.0,477,4.29,4.36,2.64,35969
34839,0.3,Premium,G,VVS2,60.6,58.0,878,4.36,4.35,2.64,34838
30793,0.3,Ideal,E,VVS2,60.8,57.0,742,4.33,4.35,2.64,30792
28906,0.3,Ideal,G,VVS2,60.9,57.0,684,4.32,4.35,2.64,28905
29873,0.3,Ideal,D,VS2,60.9,57.0,710,4.32,4.35,2.64,29872
30267,0.31,Good,E,VVS1,60.9,61.0,725,4.32,4.35,2.64,30266
31609,0.3,Premium,H,SI2,60.9,59.0,368,4.32,4.35,2.64,31608
32136,0.3,Ideal,E,VVS2,60.9,57.0,786,4.32,4.35,2.64,32135
34419,0.3,Ideal,G,IF,60.9,58.0,863,4.32,4.35,2.64,34418
35218,0.3,Ideal,F,IF,60.9,56.0,892,4.32,4.35,2.64,35217
35289,0.3,Very Good,H,VS2,60.9,61.0,473,4.32,4.35,2.64,35288
53289,0.3,Very Good,D,SI1,61.0,60.0,552,4.3,4.35,2.64,53288
16023,0.3,Premium,I,VS1,60.4,58.0,608,4.4,4.34,2.64,16022
36765,0.3,Ideal,E,VVS1,60.5,57.0,956,4.39,4.34,2.64,36764
32643,0.31,Premium,H,VVS2,60.6,60.0,802,4.38,4.34,2.64,32642
35286,0.3,Premium,J,VS2,60.6,59.0,473,4.38,4.34,2.64,35285
28104,0.31,Premium,F,SI1,60.6,60.0,663,4.37,4.34,2.64,28103
10712,0.31,Premium,G,SI1,60.7,60.0,593,4.36,4.34,2.64,10711
34015,0.3,Premium,D,VS1,60.7,58.0,848,4.36,4.34,2.64,34014
3417,0.3,Very Good,D,VS2,61.0,57.0,568,4.32,4.34,2.64,3416
29866,0.3,Premium,D,VS2,61.0,58.0,710,4.32,4.34,2.64,29865
35256,0.3,Very Good,G,IF,61.0,62.0,895,4.32,4.34,2.64,35255
28151,0.3,Ideal,G,VVS2,61.0,57.0,665,4.31,4.34,2.64,28150
30281,0.3,Very Good,G,SI1,61.0,57.0,447,4.31,4.34,2.64,30280
34435,0.3,Ideal,G,IF,61.0,57.0,863,4.31,4.34,2.64,34434
30646,0.3,Ideal,F,VVS2,61.1,57.0,736,4.3,4.34,2.64,30645
28896,0.3,Very Good,G,VVS2,61.3,58.0,684,4.28,4.34,2.64,28895
5055,0.31,Premium,H,SI1,60.5,60.0,573,4.4,4.33,2.64,5054
38805,0.31,Premium,G,VVS1,60.5,60.0,1046,4.4,4.33,2.64,38804
16044,0.3,Ideal,H,VS2,60.7,57.0,608,4.37,4.33,2.64,16043
29354,0.31,Premium,G,VS2,60.7,61.0,698,4.37,4.33,2.64,29353
35709,0.3,Premium,D,VS2,60.7,60.0,911,4.37,4.33,2.64,35708
38080,0.3,Premium,F,IF,60.7,58.0,1013,4.37,4.33,2.64,38079
44994,0.31,Premium,I,SI1,60.7,60.0,523,4.37,4.33,2.64,44993
35700,0.3,Ideal,E,VS1,60.8,57.0,911,4.36,4.33,2.64,35699
32679,0.31,Premium,G,VS1,60.8,61.0,802,4.35,4.33,2.64,32678
51981,0.3,Ideal,D,SI1,61.0,58.0,547,4.32,4.33,2.64,51980
14060,0.3,Ideal,F,VS2,61.1,56.0,605,4.31,4.33,2.64,14059
33013,0.3,Very Good,F,VVS1,61.1,57.0,814,4.31,4.33,2.64,33012
35302,0.3,Very Good,H,VS2,61.1,61.0,473,4.31,4.33,2.64,35301
38063,0.3,Ideal,E,IF,61.1,57.0,1013,4.31,4.33,2.64,38062
30447,0.3,Ideal,E,VVS2,61.2,61.0,731,4.3,4.33,2.64,30446
47301,0.3,Very Good,J,VS1,61.2,61.0,394,4.3,4.33,2.64,47300
14704,0.3,Premium,G,VS1,61.3,58.0,605,4.29,4.33,2.64,14703
23341,0.3,Very Good,H,SI1,61.3,58.0,421,4.29,4.33,2.64,23340
23368,0.3,Ideal,H,SI1,61.3,59.0,425,4.29,4.33,2.64,23367
27975,0.3,Ideal,E,VS2,61.3,57.0,658,4.29,4.33,2.64,27974
30702,0.3,Premium,G,VVS1,61.3,58.0,737,4.29,4.33,2.64,30701
34698,0.3,Ideal,F,IF,61.3,58.0,873,4.29,4.33,2.64,34697
29897,0.3,Premium,E,VS1,61.3,59.0,710,4.28,4.33,2.64,29896
35254,0.3,Premium,E,VVS1,61.3,59.0,895,4.28,4.33,2.64,35253
44010,0.3,Premium,F,SI2,61.3,58.0,394,4.28,4.33,2.64,44009
46629,0.3,Ideal,G,VS2,61.3,56.0,526,4.28,4.33,2.64,46628
31806,0.3,Very Good,G,IF,61.4,58.0,774,4.27,4.33,2.64,31805
30497,0.31,Ideal,D,SI1,60.8,56.0,732,4.37,4.32,2.64,30496
16043,0.3,Premium,H,VS2,60.9,61.0,608,4.35,4.32,2.64,16042
31850,0.3,Ideal,F,VS2,60.9,56.0,776,4.35,4.32,2.64,31849
34841,0.3,Ideal,G,VVS2,60.9,57.0,878,4.35,4.32,2.64,34840
35711,0.3,Ideal,D,VS2,60.9,57.0,911,4.35,4.32,2.64,35710
35712,0.3,Premium,D,VS2,60.9,58.0,911,4.35,4.32,2.64,35711
35718,0.3,Premium,D,VS2,61.0,58.0,911,4.34,4.32,2.64,35717
36802,0.3,Premium,G,IF,61.0,62.0,956,4.34,4.32,2.64,36801
14066,0.3,Ideal,H,VVS2,61.2,57.0,605,4.31,4.32,2.64,14065
10730,0.3,Premium,H,VVS1,61.3,58.0,593,4.3,4.32,2.64,10729
14712,0.3,Ideal,F,VS2,61.3,55.0,605,4.3,4.32,2.64,14711
19036,0.3,Ideal,E,VS2,61.3,58.0,621,4.3,4.32,2.64,19035
32279,0.3,Very Good,E,VVS2,61.3,59.0,789,4.3,4.32,2.64,32278
29187,0.3,Ideal,E,VS1,61.3,58.0,694,4.29,4.32,2.64,29186
37789,0.3,Ideal,D,VVS1,61.3,57.0,1000,4.29,4.32,2.64,37788
46291,0.3,Premium,H,VS1,61.3,58.0,526,4.29,4.32,2.64,46290
16049,0.3,Premium,H,VS2,61.1,61.0,608,4.33,4.31,2.64,16048
29298,0.3,Ideal,I,VS2,61.3,58.0,438,4.3,4.31,2.64,29297
31438,0.3,Ideal,H,IF,61.3,58.0,764,4.3,4.31,2.64,31437
28148,0.3,Ideal,G,VVS2,61.4,57.0,665,4.29,4.31,2.64,28147
28431,0.3,Ideal,D,VS2,61.4,58.0,670,4.29,4.31,2.64,28430
29302,0.3,Ideal,I,VS2,61.4,58.0,438,4.29,4.31,2.64,29301
30690,0.3,Premium,F,VVS2,61.5,58.0,737,4.29,4.31,2.64,30689
6737,0.3,Very Good,E,VS1,61.5,57.0,578,4.28,4.31,2.64,6736
27967,0.3,Ideal,E,VS2,61.5,55.0,658,4.28,4.31,2.64,27966
29300,0.3,Ideal,I,VS2,61.5,58.0,438,4.28,4.31,2.64,29299
31402,0.3,Ideal,G,VVS1,61.5,57.0,764,4.28,4.31,2.64,31401
32295,0.3,Ideal,I,VS1,61.5,58.0,454,4.28,4.31,2.64,32294
33701,0.3,Ideal,E,VVS1,61.5,58.0,838,4.28,4.31,2.64,33700
28430,0.3,Ideal,D,VS2,61.5,58.0,670,4.27,4.31,2.64,28429
29156,0.3,Ideal,H,VS1,61.5,57.0,693,4.27,4.31,2.64,29155
414,0.29,Ideal,F,VS1,61.6,56.0,555,4.26,4.31,2.64,413
10388,0.3,Fair,F,VS1,61.7,66.0,593,4.25,4.31,2.64,10387
28548,0.3,Premium,I,VVS2,61.0,60.0,675,4.36,4.3,2.64,28547
29793,0.3,Premium,D,SI1,61.0,60.0,709,4.35,4.3,2.64,29792
5706,0.3,Premium,D,SI2,61.2,57.0,574,4.33,4.3,2.64,5705
32682,0.31,Premium,G,VS1,61.2,60.0,802,4.33,4.3,2.64,32681
31374,0.3,Premium,H,VVS1,61.3,58.0,761,4.32,4.3,2.64,31373
31942,0.3,Ideal,F,VS2,61.3,55.0,776,4.32,4.3,2.64,31941
38068,0.3,Premium,E,VVS2,61.3,59.0,1013,4.32,4.3,2.64,38067
31540,0.3,Ideal,E,VVS2,61.5,58.0,766,4.29,4.3,2.64,31539
14715,0.3,Premium,H,VVS2,61.5,58.0,605,4.28,4.3,2.64,14714
31426,0.3,Ideal,H,IF,61.5,58.0,764,4.28,4.3,2.64,31425
33048,0.3,Ideal,F,VVS1,61.6,58.0,814,4.27,4.3,2.64,33047
34953,0.29,Very Good,G,VS2,61.7,56.0,471,4.27,4.3,2.64,34952
46623,0.3,Ideal,H,VS1,61.6,55.0,526,4.27,4.3,2.64,46622
49973,0.29,Very Good,H,VVS2,61.7,55.0,541,4.27,4.3,2.64,49972
51660,0.3,Ideal,G,VS2,61.6,58.0,545,4.27,4.3,2.64,51659
52634,0.3,Very Good,G,VVS2,61.6,56.0,552,4.27,4.3,2.64,52633
32361,0.3,Premium,G,VVS1,61.7,58.0,789,4.26,4.3,2.64,32360
33057,0.3,Ideal,F,VVS1,61.7,58.0,814,4.26,4.3,2.64,33056
38259,0.3,Ideal,G,SI2,61.7,57.0,382,4.26,4.3,2.64,38258
30519,0.3,Premium,D,VS1,61.2,59.0,732,4.34,4.29,2.64,30518
31898,0.3,Premium,G,VS1,61.3,58.0,776,4.33,4.29,2.64,31897
33890,0.3,Ideal,E,VS2,61.3,57.0,844,4.33,4.29,2.64,33889
34853,0.3,Premium,G,VVS2,61.3,57.0,878,4.33,4.29,2.64,34852
36567,0.3,Premium,G,VVS1,61.3,58.0,945,4.33,4.29,2.64,36566
28553,0.3,Premium,H,VS1,61.3,58.0,675,4.32,4.29,2.64,28552
39260,0.3,Ideal,D,VVS1,61.3,57.0,1069,4.32,4.29,2.64,39259
36519,0.3,Premium,F,VVS2,61.5,58.0,945,4.31,4.29,2.64,36518
19034,0.3,Ideal,E,VS2,61.7,58.0,621,4.27,4.29,2.64,19033
46296,0.3,Very Good,E,SI1,61.7,56.0,526,4.27,4.29,2.64,46295
29638,0.3,Very Good,I,VS1,61.8,63.0,442,4.26,4.29,2.64,29637
32351,0.3,Premium,E,VVS2,61.8,58.0,789,4.26,4.29,2.64,32350
34529,0.3,Premium,F,VVS1,61.8,59.0,868,4.26,4.29,2.64,34528
34851,0.3,Premium,G,VVS2,61.3,58.0,878,4.34,4.28,2.64,34850
35699,0.3,Premium,E,VS1,61.3,59.0,911,4.33,4.28,2.64,35698
36772,0.3,Premium,E,VVS1,61.3,59.0,956,4.33,4.28,2.64,36771
27866,0.3,Very Good,E,VS1,61.4,59.0,653,4.32,4.28,2.64,27865
34277,0.3,Premium,E,SI2,61.5,62.0,468,4.31,4.28,2.64,34276
38074,0.3,Premium,E,VVS2,61.5,60.0,1013,4.31,4.28,2.64,38073
31871,0.3,Premium,H,VVS2,61.5,58.0,776,4.3,4.28,2.64,31870
27989,0.3,Very Good,E,VS2,61.8,58.0,658,4.26,4.28,2.64,27988
47977,0.29,Ideal,G,VS1,61.9,55.0,532,4.25,4.28,2.64,47976
34515,0.3,Premium,F,VVS1,62.0,59.0,868,4.24,4.28,2.64,34514
45976,0.3,Very Good,H,VS1,62.0,58.0,526,4.24,4.28,2.64,45975
15367,0.3,Very Good,G,VS1,62.0,60.0,605,4.23,4.28,2.64,15366
16037,0.3,Premium,I,VS1,61.6,60.0,608,4.3,4.27,2.64,16036
28562,0.3,Ideal,H,VS1,61.6,55.0,675,4.3,4.27,2.64,28561
33901,0.3,Ideal,E,VS2,61.6,56.0,844,4.3,4.27,2.64,33900
42944,0.3,Premium,I,SI1,61.6,62.0,506,4.3,4.27,2.64,42943
28609,0.3,Premium,E,SI1,61.7,56.0,675,4.29,4.27,2.64,28608
29942,0.29,Very Good,H,VS1,62.2,56.0,444,4.24,4.27,2.64,29941
36629,0.29,Very Good,H,VVS1,62.0,55.0,478,4.24,4.27,2.64,36628
49974,0.29,Very Good,G,VVS2,62.2,55.0,541,4.24,4.27,2.64,49973
16035,0.3,Premium,I,VS1,61.7,59.0,608,4.3,4.26,2.64,16034
38143,0.3,Premium,G,VVS1,61.7,58.0,1013,4.3,4.26,2.64,38142
3400,0.3,Very Good,I,VS1,61.8,63.0,567,4.29,4.26,2.64,3399
40080,0.3,Premium,F,VVS1,61.8,59.0,1114,4.29,4.26,2.64,40079
33910,0.3,Premium,E,VS2,61.8,58.0,844,4.28,4.26,2.64,33909
17044,0.28,Very Good,F,IF,62.2,55.0,612,4.23,4.26,2.64,17043
34268,0.29,Very Good,H,VVS2,62.2,54.0,466,4.23,4.26,2.64,34267
43601,0.29,Ideal,G,VS1,62.2,54.0,507,4.23,4.26,2.64,43600
23020,0.3,Premium,G,VS2,61.8,60.0,630,4.29,4.25,2.64,23019
42623,0.3,Very Good,G,VS2,61.8,60.0,505,4.29,4.25,2.64,42622
34308,0.29,Ideal,E,VVS2,62.0,55.0,858,4.27,4.25,2.64,34307
53308,0.3,Very Good,D,SI1,62.3,59.0,552,4.22,4.25,2.64,53307
28571,0.3,Premium,H,VS1,62.0,58.0,675,4.28,4.24,2.64,28570
34068,0.3,Premium,D,VS2,62.0,62.0,851,4.27,4.24,2.64,34067
28596,0.3,Premium,G,VS2,62.2,60.0,675,4.25,4.24,2.64,28595
15054,0.3,Very Good,G,VS1,62.4,58.0,605,4.22,4.24,2.64,15053
34955,0.29,Very Good,G,VS2,62.5,56.0,471,4.21,4.24,2.64,34954
31924,0.3,Premium,G,VS1,62.0,60.0,776,4.28,4.23,2.64,31923
34875,0.3,Premium,G,VVS2,62.1,59.0,878,4.27,4.23,2.64,34874
3738,0.3,Ideal,F,VS2,62.3,58.0,569,4.26,4.23,2.64,3737
18378,0.29,Good,E,VVS2,62.7,62.0,617,4.19,4.23,2.64,18377
24035,0.29,Good,E,VVS2,62.7,61.0,633,4.2,4.22,2.64,24034
14707,0.3,Very Good,G,VS1,62.9,60.0,605,4.18,4.22,2.64,14706
26693,0.28,Very Good,H,VS1,63.1,55.0,429,4.17,4.2,2.64,26692
18377,0.29,Good,E,VVS2,63.2,60.0,617,4.17,4.19,2.64,18376
31928,0.3,Premium,G,VS1,62.9,60.0,776,4.22,4.18,2.64,31927
33409,0.28,Premium,E,VVS1,62.9,52.0,828,4.21,4.18,2.64,33408
38041,0.35,Fair,F,VVS1,54.6,59.0,1011,4.85,4.79,2.63,38040
32902,0.36,Fair,F,VS1,55.3,67.0,810,4.79,4.72,2.63,32901
9370,0.32,Very Good,D,SI1,58.3,58.0,589,4.49,4.54,2.63,9369
31202,0.32,Premium,D,SI1,58.3,58.0,756,4.54,4.49,2.63,31201
30581,0.31,Ideal,D,VS2,59.0,57.0,734,4.44,4.48,2.63,30580
31003,0.32,Very Good,E,VVS1,59.0,61.0,748,4.44,4.47,2.63,31002
50978,0.31,Premium,G,VS2,59.2,60.0,544,4.42,4.47,2.63,50977
32589,0.3,Ideal,D,VVS2,59.4,60.0,802,4.39,4.47,2.63,32588
31568,0.31,Premium,F,VVS1,59.4,58.0,766,4.41,4.45,2.63,31567
41591,0.31,Premium,H,SI2,59.5,59.0,390,4.39,4.45,2.63,41590
50669,0.31,Ideal,G,VS2,59.6,57.0,544,4.4,4.43,2.63,50668
25359,0.31,Very Good,G,VVS1,59.6,59.0,642,4.4,4.42,2.63,25358
38635,0.31,Very Good,H,VS2,59.7,61.0,489,4.39,4.42,2.63,38634
30261,0.31,Ideal,E,VVS1,59.8,60.0,725,4.38,4.42,2.63,30260
37346,0.31,Premium,F,VVS1,59.4,58.0,982,4.45,4.41,2.63,37345
38787,0.31,Ideal,G,VVS1,59.5,56.0,1046,4.43,4.41,2.63,38786
31135,0.31,Ideal,E,VVS2,59.7,61.0,755,4.4,4.41,2.63,31134
34892,0.31,Ideal,D,VS2,59.4,56.0,879,4.45,4.4,2.63,34891
51314,0.31,Premium,H,VS1,59.9,59.0,544,4.38,4.4,2.63,51313
51643,0.31,Premium,G,VS2,59.9,59.0,544,4.38,4.4,2.63,51642
28022,0.3,Premium,E,VS2,60.0,58.0,658,4.37,4.4,2.63,28021
34356,0.3,Very Good,D,VS1,60.1,55.0,863,4.37,4.4,2.63,34355
28006,0.3,Premium,E,VS2,60.0,60.0,658,4.36,4.4,2.63,28005
33264,0.3,Ideal,E,VVS1,60.0,60.0,826,4.37,4.39,2.63,33263
34694,0.3,Ideal,F,IF,60.0,59.0,873,4.37,4.39,2.63,34693
1059,0.31,Premium,I,VS2,59.8,60.0,558,4.42,4.38,2.63,1058
1068,0.31,Ideal,I,VS2,59.9,57.0,558,4.4,4.38,2.63,1067
29313,0.31,Premium,H,VS1,59.9,59.0,698,4.4,4.38,2.63,29312
29345,0.31,Premium,G,VS2,59.9,59.0,698,4.4,4.38,2.63,29344
31884,0.3,Ideal,G,VS1,59.9,56.0,776,4.41,4.37,2.63,31883
6691,0.31,Premium,G,SI2,60.3,59.0,408,4.35,4.37,2.63,6690
14061,0.3,Ideal,F,VS2,60.4,56.0,605,4.34,4.37,2.63,14060
